hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Petit Palace Arturo Soria Alcalá,1184.0,8.7,2396.0,4.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Breakfast included
Only 7 rooms left at this price on our site"
AP Embajadores X,921.0,7.5,88.0,3.0,squares,"Arganzuela, Madrid","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 45m²
2 full beds"
Cozy flat 20 min from Puerta del Sol - Cordon,587.0,8.0,3.0,,,"Ciudad Lineal, Madrid","One-Bedroom Apartment
1 full bed"
2 bedrooms 1 bathroom furnished - Justicia - incredible views - MintyStay,1447.0,7.8,20.0,4.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 85m²
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation"
"voco Madrid Retiro, an IHG Hotel",1350.0,8.7,1946.0,4.0,stars,"Retiro, Madrid","Standard Room
Only 6 rooms left at this price on our site"
Hospedium Hotel Los Condes,1141.0,8.5,4637.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
MyHouseSpain - Nuevo apartamento junto al Bernabéu,863.0,8.3,48.0,3.0,squares,"Tetuan, Madrid","Apartment with Shower
Entire apartment • 1 bedroom • 1 bathroom • 50m²
1 full bed
Free cancellation"
Mercure Madrid Centro,1348.0,8.4,1933.0,4.0,stars,"Madrid City Center, Madrid","Queen Room
1 queen bed"
StopinFlat,1053.0,8.3,371.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 full bed
Only 3 left at this price on our site"
Radisson RED Madrid,1491.0,8.6,6888.0,4.0,stars,"Madrid City Center, Madrid","Standard Room
Beds: 1 double or 2 twins"
Pierre & Vacances Apartamentos Edificio Eurobuilding 2,968.0,8.6,2111.0,4.0,squares,"Tetuan, Madrid","One-Bedroom Apartment (2 People)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 42m²
2 twin beds"
H10 Puerta de Alcalá,1653.0,8.6,3110.0,4.0,stars,"Salamanca, Madrid","Family Double Room
2 twin beds
Free cancellation"
Bloom Inn Madrid,1054.0,8.3,1465.0,3.0,squares,"Madrid City Center, Madrid","Small Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
La Estación,852.0,9.1,24.0,3.0,squares,"Arganzuela, Madrid","Duplex Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Alojamiento pleno centro Fuencarral,767.0,9.9,8.0,3.0,squares,"Madrid City Center, Madrid","Twin Room
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
Hostal PETITE MAMAN,778.0,7.6,2600.0,3.0,stars,"Madrid City Center, Madrid","Superior Double or Twin Room
Multiple bed types
Only 2 rooms left at this price on our site"
Hostal Castilla I Atocha,975.0,7.8,1104.0,2.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation"
Dobo Homes - EG13,717.0,8.7,223.0,3.0,squares,"Puente de Vallecas, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 31m²
1 queen bed
Free cancellation
Only 4 left at this price on our site"
Madrid Cozy & Minimal Seasonal,555.0,,,,,"Tetuan, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 50m²
2 beds (1 twin, 1 full)
Free cancellation"
WindRose 8,576.0,8.5,80.0,3.0,squares,"Latina, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 42m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Casa Cobo Exclusivo Alojamiento en Madrid,842.0,7.9,84.0,3.0,squares,"Latina, Madrid","Superior Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
5 beds (4 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Casa Almagro by The Pavilions Hotels & Resorts,1400.0,9.0,878.0,4.0,stars,"Chamberi, Madrid","Standard Double or Twin Room
3 beds (2 twins, 1 queen)
Only 5 rooms left at this price on our site"
AbraCadabra Suites,579.0,7.3,1758.0,,,"Madrid City Center, Madrid","Double with Shared Bathroom with Balcony
1 full bed
Only 1 room left at this price on our site"
Cinco Torres Suites,565.0,7.3,210.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Suite
Private suite
1 full bed
Only 2 left at this price on our site"
AP Embajadores VI,928.0,7.7,38.0,3.0,squares,"Arganzuela, Madrid","Superior Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 66m²
2 full beds"
Dobo Homes - G53,739.0,8.5,20.0,3.0,squares,"Chamberi, Madrid","Double or Twin Room
1 queen bed
Free cancellation
Only 3 rooms left at this price on our site"
AP Plaza de España 12,745.0,8.3,53.0,3.0,squares,"Madrid City Center, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 23m²
1 full bed
Only 1 left at this price on our site"
ICON Wipton,2012.0,8.9,1256.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
Pensión Apolo XI,543.0,8.3,1022.0,,,"Madrid City Center, Madrid","Double Room with extra bed with Shared Bathroom
2 beds (1 twin, 1 full)
Free cancellation
Only 1 room left at this price on our site"
Ikonik Gran Vía,1386.0,8.8,1488.0,4.0,stars,"Madrid City Center, Madrid","Double Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Antonio lópez b,685.0,9.0,14.0,4.0,squares,"Usera, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Senator Barajas,783.0,7.9,13362.0,4.0,stars,"Barajas, Madrid","Double Room
2 twin beds"
Hostal New Life Madrid,942.0,7.5,614.0,,,"Madrid City Center, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site"
Moncloa room apartments,822.0,8.2,856.0,3.0,squares,"Chamberi, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 20m²
1 full bed
Only 1 left at this price on our site"
"Classy Studio close to Retiro Park, Madrid",841.0,9.2,5.0,3.0,squares,"Puente de Vallecas, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Rafaelhoteles Atocha,1141.0,8.2,2709.0,4.0,stars,"Arganzuela, Madrid","Double or Twin Room
1 full bed
Breakfast included"
AC Hotel Los Vascos by Marriott,1089.0,8.7,748.0,3.0,stars,"Moncloa-Aravaca, Madrid","Standard, Guest room, 1 Queen
1 queen bed"
Hotel Chamartin The One,911.0,8.2,11100.0,4.0,stars,"Chamartín, Madrid","Standard Room (2+1)
3 twin beds"
Veracruz Puerta del Sol,1225.0,8.0,763.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
LA CANTUEÑA,390.0,7.7,1130.0,3.0,stars,Madrid,"Double or Twin Room
2 twin beds"
Pestana Plaza Mayor Madrid,1780.0,9.0,3363.0,4.0,stars,"Madrid City Center, Madrid","Classic Room
1 queen bed
Free cancellation"
Moderno apartamento en el corazón de Madrid Sol,929.0,8.3,117.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bathroom • 35m²
2 twin beds
Free cancellation
Only 1 left at this price on our site"
Apartamentos Goya 75,850.0,6.5,1568.0,3.0,squares,"Salamanca, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 25m²
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Hostal Bruña Paseo del Prado,1240.0,8.4,1988.0,3.0,squares,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 2 rooms left at this price on our site"
La Casa de Postas,989.0,6.7,82.0,3.0,squares,"Madrid City Center, Madrid","Studio with Balcony
Entire studio • 1 bathroom • 1 kitchen • 30m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Chamberí con jardín A by RegalateMadrid,1001.0,8.5,41.0,3.0,squares,"Chamberi, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Hostal La Vera,830.0,8.3,973.0,1.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Casual del Teatro Madrid,1220.0,8.3,3517.0,2.0,stars,"Madrid City Center, Madrid","Twin Room
2 twin beds
Breakfast included
Only 6 rooms left at this price on our site"
Plaza España,1089.0,7.3,345.0,3.0,squares,"Madrid City Center, Madrid","Superior Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 52m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Apartamentos EconoStay Fuencarral,477.0,6.4,88.0,3.0,squares,"Madrid City Center, Madrid","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 15m²
1 full bed
Only 3 left at this price on our site"
Céntrico ático en Madrid by beBalmy,1103.0,7.8,18.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 42m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Smartr Madrid Gran Via 47,1055.0,7.3,7954.0,3.0,squares,"Madrid City Center, Madrid","Interior Studio
Entire studio • 1 bathroom • 1 kitchen • 16m²
1 full bed"
Aspasios Calle Mayor Apartments,1218.0,9.0,1633.0,4.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Francisco I Boutique,1872.0,9.0,3816.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site"
Apartamento Luna - SOLO ADULTOS,1086.0,8.7,33.0,3.0,squares,"Chamberi, Madrid","Loft
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 16m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Luxe apartments Madrid Rio by RentitUP,839.0,7.6,5.0,,,"Arganzuela, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Exe Suites 33,1116.0,8.7,2522.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
NH Collection Madrid Paseo del Prado,1548.0,8.5,2283.0,5.0,stars,"Madrid City Center, Madrid","Superior Interior Room
Beds: 1 double or 2 twins"
Bravo en Madrid,920.0,7.9,548.0,3.0,squares,"Salamanca, Madrid","One-Bedroom Apartment VII
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
H-A San Mateo Suites,821.0,7.7,2244.0,,,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation"
Hostal Esparteros,977.0,8.2,2755.0,3.0,squares,"Madrid City Center, Madrid","Small Interior Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Porcel Ganivet,1083.0,8.8,4345.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
2 twin beds
Only 7 rooms left at this price on our site"
Apartamento con terraza céntrico moderno Nuevo,740.0,8.8,66.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Ocean Drive Madrid,1458.0,8.8,2326.0,4.0,stars,"Madrid City Center, Madrid","Superior Double Room
Beds: 1 double or 2 twins
Free cancellation
Only 4 rooms left at this price on our site"
Cozy apartment-1Bedroom 1Bathroom-Lavapiés,795.0,7.6,11.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 35m²
1 full bed
Free cancellation"
Eurostars Casa de la Lírica,1377.0,8.6,3441.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
General Peron Picasso,1301.0,8.8,50.0,4.0,squares,"Tetuan, Madrid","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 65m²
3 beds (2 twins, 1 full)
Only 1 left at this price on our site"
SLEEP'N Atocha - B Corp Certified,1024.0,8.9,8568.0,2.0,stars,"Madrid City Center, Madrid","Small Double Room
Beds: 1 double or 2 twins"
CC Opera Suites,904.0,8.5,1060.0,3.0,squares,"Madrid City Center, Madrid","Standard Double Room
1 full bed
Only 5 rooms left at this price on our site"
Moncloa Apartment,1255.0,8.9,36.0,3.0,squares,"Moncloa-Aravaca, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Dolphin Rentals Feria de Madrid,753.0,9.4,228.0,3.0,squares,"Hortaleza, Madrid","Family Studio
Entire studio • 1 bathroom • 1 kitchen • 28m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Novotel Madrid Center,1409.0,8.6,7456.0,4.0,stars,"Salamanca, Madrid","Standard Twin Room
2 twin beds"
Eurostars Plaza Mayor,1278.0,8.6,2908.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Multiple bed types
Only 2 rooms left at this price on our site"
3 bedrooms 2 bathrooms furnished - Salamanca - Stylish - MintyStay,1748.0,8.6,19.0,4.0,squares,"Salamanca, Madrid","Three-Bedroom Apartment
Entire apartment • 2 bathrooms • 1 kitchen • 95m²
4 beds (1 twin, 2 fulls, 1 sofa bed)
Free cancellation"
Plaza de España Skyline,1285.0,9.2,1648.0,4.0,squares,"Moncloa-Aravaca, Madrid","Standard Skyline
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 47m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
No prepayment needed – pay at the property
Only 5 left at this price on our site"
Silken Puerta Madrid,904.0,8.5,3311.0,4.0,stars,"San Blas, Madrid","Comfort Double or Twin Room
Beds: 1 double or 2 twins"
AP Embajadores XVII,928.0,7.9,59.0,4.0,squares,"Arganzuela, Madrid","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 66m²
2 full beds"
Apartamento Plaza Mayor centrico,689.0,6.8,113.0,3.0,squares,"Madrid City Center, Madrid","Apartment with Balcony
Entire studio • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 25m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
San vicente Ferrer 22,1034.0,7.6,51.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 50m²
3 beds (2 twins, 1 full)
Free cancellation"
Apartamentos orilla del Bernabéu,1300.0,7.3,65.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (1 full, 2 sofa beds)
Free cancellation
Only 1 left at this price on our site"
Simancas by SharingCo,724.0,8.2,120.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Turísticos Cuenca 3,787.0,7.8,427.0,3.0,squares,"Tetuan, Madrid","Studio Apartment with One Double Bed
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 30m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Luxury Apartment in Madrid,1387.0,9.6,5.0,4.0,squares,"Ciudad Lineal, Madrid","Two-Bedroom Apartment
2 queen beds
Free cancellation"
Ibis Styles Madrid City Las Ventas,807.0,8.6,3771.0,4.0,stars,"Ciudad Lineal, Madrid","Superior Room with Queen Bed and Sofa
1 queen bed
Only 7 rooms left at this price on our site"
Singular apartamento en Delicias by beBalmy,818.0,7.6,47.0,3.0,squares,"Arganzuela, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 55m²
2 full beds
Free cancellation"
"S4 Apartamento nuevo, Madrid",763.0,9.3,33.0,,,"Tetuan, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
NH Madrid Lagasca,1578.0,8.1,1591.0,4.0,stars,"Salamanca, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
NH Madrid Atocha,1427.0,8.3,2792.0,3.0,stars,"Retiro, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Alcala en Madrid,831.0,8.5,40.0,3.0,squares,"Ciudad Lineal, Madrid","Studio XV with Terrace
Entire studio • 1 bathroom • 44m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Madrid Urban Comfort,939.0,9.3,24.0,3.0,squares,"Arganzuela, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 25m²
2 full beds
Free cancellation
Only 1 left at this price on our site"
Refinado Apartamento Barrio Las Letras,720.0,7.2,30.0,3.0,squares,"Madrid City Center, Madrid","Deluxe Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Central Gran Via,1280.0,8.4,72.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Apartamentos Libertad 24,1795.0,9.4,319.0,4.0,squares,"Madrid City Center, Madrid","One-Bedroom Deluxe Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 90m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
II Castillas Madrid,1281.0,8.7,9222.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
2 twin beds
Only 2 rooms left at this price on our site"
LAUREL-MintyStay Apartments,1087.0,9.0,92.0,3.0,squares,"Arganzuela, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Hostal Arenal Madrid,1091.0,8.3,1146.0,3.0,squares,"Madrid City Center, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation
Only 5 rooms left at this price on our site"
limehome Madrid Calle de Juan Hurtado de Mendoza,1014.0,8.9,124.0,3.0,squares,"Chamartín, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 24m²
1 full bed"
Eurostars Suites Mirasierra,1220.0,8.9,2650.0,5.0,stars,"Fuencarral-El Pardo, Madrid","Deluxe Double Suite
Beds: 1 double or 2 twins"
Urban La Latina,1042.0,7.6,58.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Bright and Stylish - 2Bedroom 1Bathroom - Chamberí,1487.0,8.5,9.0,4.0,squares,"Chamberi, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 80m²
3 beds (2 twins, 1 full)
Free cancellation"
AmazINN Places Blasco de Garay 113,581.0,7.5,83.0,3.0,squares,"Chamberi, Madrid","Economy Quadruple Room
2 beds (1 full, 1 sofa bed)
Only 1 room left at this price on our site"
Modern apartment-2Bedrooms 2Baths-Malasaña,1505.0,8.4,10.0,3.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 60m²
3 beds (2 fulls, 1 sofa bed)
Free cancellation"
MyHouseSpain - Piso con parking y terraza en Madrid,858.0,8.8,9.0,,,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen
1 full bed
Free cancellation"
MyHouseSpain - Fuencarral and Gran Vía,516.0,6.8,347.0,3.0,squares,"Madrid City Center, Madrid","Double Room with Shared Bathroom
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Oriente Suites,1150.0,8.8,332.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 3 left at this price on our site"
Hard Rock Hotel Madrid,1593.0,8.8,5519.0,4.0,stars,"Arganzuela, Madrid","Classic King Room
1 king bed"
L&H Callao Selection Adults Only,1433.0,10.0,6.0,3.0,squares,"Madrid City Center, Madrid","Interior Standard Double Room
1 queen bed
Free cancellation
Only 5 rooms left at this price on our site"
Hostal El Brezo,720.0,7.7,712.0,3.0,squares,"Moncloa-Aravaca, Madrid","Double Room with City View
1 full bed
Only 1 room left at this price on our site"
Petit Palace Plaza del Carmen,1290.0,8.5,2372.0,4.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Only 1 room left at this price on our site"
"Crowne Plaza Madrid - Centre Retiro, an IHG Hotel",1320.0,8.9,1232.0,4.0,stars,"Retiro, Madrid","Standard Queen Room
1 queen bed
Only 6 rooms left at this price on our site"
Soho Boutique Opera,1557.0,8.3,3209.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Multiple bed types
Free cancellation
Only 3 rooms left at this price on our site"
Palacio Plaza Conde Miranda,1653.0,9.5,173.0,4.0,squares,"Madrid City Center, Madrid","Superior One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 53m²
2 beds (1 king, 1 sofa bed)
Only 3 left at this price on our site"
Hostal La Casa de La Plaza,842.0,7.2,2281.0,1.0,stars,"Madrid City Center, Madrid","Triple Room with Shared Bathroom
Multiple bed types
Free cancellation
Only 1 room left at this price on our site"
Luxury apartments in Barrio Palacio,1119.0,8.7,132.0,4.0,squares,"Madrid City Center, Madrid","Deluxe Studio
Entire studio • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
AP Chueca,883.0,7.4,308.0,3.0,squares,"Madrid City Center, Madrid","Deluxe Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 31m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Roisa Centro,1071.0,8.6,1382.0,4.0,squares,"Madrid City Center, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 23m²
1 full bed
Only 1 left at this price on our site"
Travelodge Torrelaguna,621.0,7.9,3057.0,3.0,stars,"Ciudad Lineal, Madrid","Twin Room
2 twin beds"
Suites Viena Plaza de España,1213.0,9.1,1375.0,3.0,stars,"Moncloa-Aravaca, Madrid","Large Double Room
Multiple bed types
Breakfast included
Free cancellation
Only 3 rooms left at this price on our site"
Medina - Luxury suite apt. Madrid center,1613.0,9.2,23.0,,,"Chamberi, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 70m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
AP Embajadores XIII,928.0,7.8,54.0,3.0,squares,"Arganzuela, Madrid","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 50m²
2 full beds"
Suites Barrio de Salamanca,1230.0,8.3,1207.0,4.0,stars,"Salamanca, Madrid","Standard Double Room
Beds: 1 double or 2 twins
Only 4 left at this price on our site"
2 bedrooms 2 bathrooms furnished - Delicias - modern- MintyStay,1364.0,8.7,20.0,,,"Arganzuela, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bathrooms • 70m²
Free cancellation"
2 bedrooms 2 bathrooms furnished - Bernabeu - Business area with terrace - Minty Stay,1244.0,8.5,12.0,4.0,squares,"Tetuan, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 75m²
3 beds (2 twins, 1 king)
Free cancellation"
Modern Bright -1Bedroom 1Bath -Cuatro Caminos,763.0,8.0,2.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
1 full bed
Free cancellation"
Room Mate Alicia,1408.0,8.7,2028.0,3.0,stars,"Madrid City Center, Madrid","Exterior Double Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Hotel Best Osuna,725.0,7.7,6920.0,4.0,stars,"Hortaleza, Madrid","Double or Twin Room
2 twin beds
Free cancellation"
Hostal Juliette-Gran Vía,1491.0,8.0,1962.0,,,"Madrid City Center, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation
Only 7 rooms left at this price on our site"
Hostal Victoria II,887.0,8.1,5302.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
AP Plaza de España 11,733.0,7.6,52.0,3.0,squares,"Madrid City Center, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 23m²
1 full bed
Only 1 left at this price on our site"
Petit Palace Plaza España,1318.0,8.0,3624.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
limehome Madrid Calle de la Madera - Digital Access,1462.0,8.0,4417.0,3.0,squares,"Madrid City Center, Madrid","Studio M
Entire studio • 1 bathroom • 25m²
1 full bed
Free cancellation
Only 2 left at this price on our site"
1 bedroom 1 bathroom furnished - Av de America - studio - MintyStay,786.0,8.3,17.0,,,"Chamartín, Madrid","Studio Apartment
Entire apartment • 1 bathroom • 40m²
Free cancellation"
AC Hotel Madrid Feria by Marriott,1337.0,8.6,1369.0,4.0,stars,"Hortaleza, Madrid","King Room
1 king bed
Only 5 rooms left at this price on our site"
AP Embajadores XI,928.0,7.9,37.0,3.0,squares,"Arganzuela, Madrid","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 50m²
2 full beds"
Far Home Bernabeu,751.0,8.5,3507.0,,,"Tetuan, Madrid","Double Room with Shared Bathroom
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Ibis Budget Madrid Centro Lavapies,914.0,8.0,3456.0,1.0,stars,"Madrid City Center, Madrid","Standard Double Room
1 queen bed"
Hostal Castilla II Puerta del Sol,1111.0,8.2,2703.0,2.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation"
Bob W Arte,1118.0,9.2,1932.0,3.0,squares,"Arganzuela, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 26m²
1 queen bed"
Hotel Crowne Plaza Madrid Airport,830.0,8.6,4230.0,4.0,stars,"San Blas, Madrid","Standard Twin Room
2 twin beds"
Exclusivo Dúplex en Salamanca,1225.0,9.1,15.0,3.0,squares,"Salamanca, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
"Flat in the Barrio de Las Delicias, Madrid",895.0,8.8,11.0,,,"Arganzuela, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
