hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Catalonia Park Putxet,1648.0,8.0,4904.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Avenida Gaudi Barcelona,3051.0,8.6,11.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 100m²
3 full beds
Free cancellation
Only 1 left at this price on our site"
Tembo Barcelona,3267.0,8.8,2660.0,4.0,stars,Barcelona,"Executive Suite
Private suite
1 queen bed
Free cancellation
Only 4 left at this price on our site"
Loft Miro Apart Barcelona,3297.0,8.5,16.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 87m²
3 beds (2 twins, 1 queen)
Free cancellation"
Bonavista Apartments - Passeig de Gracia,2943.0,9.2,410.0,4.0,squares,"Gràcia, Barcelona","One-Bedroom Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 51m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Poble Nou I You Stylish Apartments,3442.0,8.2,15.0,4.0,squares,"Sant Martí, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 100m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Hostal Alogar,907.0,8.8,1351.0,2.0,stars,"Sarrià-St. Gervasi, Barcelona","Double Room with Shared Bathroom
1 full bed
Only 2 rooms left at this price on our site"
Villa Olimpica Beach,3051.0,8.2,17.0,3.0,squares,"Sant Martí, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 bathroom • 1 kitchen • 80m²
5 beds (3 twins, 1 full, 1 queen)
Free cancellation"
Hostal Oliva,2150.0,8.8,1741.0,3.0,squares,"Eixample, Barcelona","Twin Room with City View
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
Cozy Apartment II - Les Corts,2841.0,9.3,10.0,4.0,squares,"Les Corts, Barcelona","Two-Bedroom Apartment with Balcony and Terrace
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 71m²
3 beds (2 twins, 1 full)
Free cancellation"
Soho Apartments & Studios Ramblas,1976.0,7.0,50.0,3.0,squares,"Ciutat Vella, Barcelona","Queen Studio
Entire studio • 1 bathroom • 1 kitchen • 20m²
1 queen bed
Free cancellation
Only 3 left at this price on our site"
Apartamentos Calvet,2536.0,7.3,944.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 55m²
3 beds (2 twins, 1 full)
Free cancellation
No prepayment needed – pay at the property
Only 3 left at this price on our site"
Bed&BCN Diagonal 1,2104.0,7.1,32.0,3.0,squares,"Eixample, Barcelona","Apartment
2 queen beds
Free cancellation"
Sagrada familia apartment,2645.0,8.8,4.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 60m²
2 full beds
Free cancellation"
Travelodge Barcelona Poblenou,1412.0,7.3,9977.0,1.0,stars,"Sant Martí, Barcelona","Double Room
1 full bed"
Autèntic Barcelona Monumental,3938.0,7.9,154.0,3.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 80m²
5 beds (4 twins, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Hotel Brummell,3825.0,8.9,920.0,4.0,stars,"Sants-Montjuïc, Barcelona","Deluxe Double or Twin Room with Balcony
3 beds (2 twins, 1 queen)
Free cancellation
Only 3 rooms left at this price on our site"
Bonavista Apartments - Eixample,2382.0,8.6,193.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 40m²
3 twin beds
Free cancellation
Only 1 left at this price on our site"
Abba Garden,1655.0,8.4,3168.0,4.0,stars,Barcelona,"Double or Twin Room
Beds: 1 double or 2 twins"
Family apartment Plaza España 2,2487.0,6.9,10.0,3.0,squares,"Eixample, Barcelona","Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (1 twin, 1 full, 1 sofa bed)
Free cancellation"
ApartEasy - Modernist flat in Eixample center,3138.0,8.1,35.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 85m²
4 beds (3 twins, 1 full)
Free cancellation"
Hotel SB Icaria,1705.0,8.1,4955.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 7 rooms left at this price on our site"
1201 - Encantador Apartamento en Poble Nou,2587.0,8.7,13.0,3.0,squares,"Sant Martí, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
5 beds (2 twins, 1 full, 2 sofa beds)
Free cancellation"
Stay U-nique Apartments Est,1807.0,8.3,79.0,4.0,squares,"Ciutat Vella, Barcelona","Apartment - Split Level
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 full bed
Only 1 left at this price on our site"
AB Gran de Gràcia,2964.0,7.7,98.0,3.0,squares,"Gràcia, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 76m²
5 beds (4 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Gran Via Terrace Barcelona,2805.0,8.0,21.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 75m²
2 full beds
Free cancellation"
Sweett - Miro Park,2165.0,7.9,57.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 55m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Palau de la música 8,1995.0,8.6,7.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Tres Torres Atiram Hotels,1730.0,8.9,1292.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Twin Room (1-2 Adults)
2 twin beds
Only 3 rooms left at this price on our site"
Praktik Vinoteca,3022.0,8.7,3048.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
1 queen bed
Free cancellation
Only 4 rooms left at this price on our site"
Apartment Link BCN Sagrada Familia,2767.0,,,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (1 full, 1 bunk bed, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Alos Apartments Paseo de Gracia-Diagonal,2464.0,8.7,152.0,3.0,squares,"Gràcia, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 3 living rooms • 2 bathrooms • 1 kitchen • 65m²
3 beds (1 full, 1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Hostal Delfos,1069.0,8.0,2484.0,2.0,stars,"Eixample, Barcelona","Double or Twin Room with Shared Bathroom
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
MH Apartments Ramblas,2839.0,8.1,1154.0,4.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 75m²
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
SmartRoom Barcelona,3452.0,8.5,1769.0,,,"Sants-Montjuïc, Barcelona","Deluxe Quadruple Room
4 twin beds
Free cancellation
Only 1 room left at this price on our site"
Tyche apartment,3862.0,8.8,8.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 115m²
4 beds (2 twins, 2 queens)
Free cancellation
Only 1 left at this price on our site"
Torre de Gracia Barcelona,2645.0,8.8,20.0,4.0,squares,"Gràcia, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 70m²
3 beds (1 twin, 1 full, 1 queen)
Free cancellation"
Sagrada Familia Gaudi,2645.0,8.5,9.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 80m²
2 beds (1 full, 1 queen)
Free cancellation"
Poblenou renovated 3BD next to the beach,3245.0,8.7,3.0,4.0,squares,"Sant Martí, Barcelona","Apartment
4 beds (2 twins, 2 fulls)
Free cancellation"
Consell Cent apartment I 3 dormitorios Eixample,2113.0,6.7,43.0,3.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
4 beds (3 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Apartaments Olivier Barcelona,4131.0,8.2,108.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 75m²
4 beds (3 twins, 1 full)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Casa Sagrada Familia,2645.0,8.8,16.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 bathroom • 1 kitchen • 70m²
4 beds (2 twins, 1 full, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Renovated & Classic 3-Bedroom Sagrada Familia Apt.,3832.0,8.3,12.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 100m²
5 beds (2 twins, 1 full, 1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Sharing flats in gotico,2088.0,8.1,30.0,,,"Ciutat Vella, Barcelona","Triple Room with Bathroom
2 beds (1 twin, 1 full)
Free cancellation
Only 1 room left at this price on our site"
Flat with views to Sagrada Famila,3849.0,9.0,4.0,4.0,squares,"Eixample, Barcelona","Apartment
6 twin beds
Free cancellation"
BCN Urbaness Hotels Bonavista,1619.0,7.8,1940.0,2.0,stars,"Gràcia, Barcelona","Double Room
1 full bed
Only 4 rooms left at this price on our site"
Praktik Èssens,3297.0,9.2,1753.0,3.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Multiple bed types
Free cancellation
Only 1 room left at this price on our site"
"ApartEasy - Lightly, central and quiet apartment",1833.0,6.8,5.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Stylish typical BCN flat,2781.0,8.4,13.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 48m²
3 beds (1 full, 2 bunk beds)
Free cancellation"
Hotel SB Glow 4 Sup,1829.0,8.3,5406.0,4.0,stars,"Sant Martí, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
Sant antoni apartment,2486.0,8.3,3.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 2 bathrooms • 1 kitchen • 65m²
1 king bed
Free cancellation"
Vibrant and modern apartment,2781.0,7.8,9.0,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 65m²
3 beds (2 twins, 1 full)
Free cancellation"
chic&basic Habana Hoose,3077.0,8.5,904.0,3.0,stars,"Ciutat Vella, Barcelona","Deluxe Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site"
Modern and Trendy Duplex next to Paseo de Gracia,2744.0,8.0,2.0,3.0,squares,"Gràcia, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 80m²
3 beds (1 full, 2 sofa beds)
Free cancellation"
ApartEasy - Sant Antoni Market,2178.0,6.8,26.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 bunk bed)
Free cancellation
Only 1 left at this price on our site"
Tendency Sagrada Familia Luxury,3945.0,8.3,10.0,4.0,squares,"Gràcia, Barcelona","Deluxe Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 100m²
5 beds (4 twins, 1 queen)
Free cancellation"
Oasis Sagrada Familia,2628.0,8.0,17.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Sunny Playa Apartment,2240.0,8.0,6.0,3.0,squares,"Sant Martí, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Elegantniy Poble Sec,3245.0,8.4,33.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Cozy apartment in Gracia,1789.0,6.3,22.0,3.0,squares,"Gràcia, Barcelona","Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 42m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Tendency Apartments - Sagrada Familia,2945.0,8.4,25.0,,,"Eixample, Barcelona","Standard Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Hotel Palermo,2903.0,7.1,2599.0,1.0,stars,"Ciutat Vella, Barcelona","Standard Triple Room
2 beds (1 twin, 1 full)"
Teatro Miro Apartment,2486.0,8.0,14.0,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 58m²
3 beds (2 twins, 1 queen)
Free cancellation"
Eixample Sagrada Familia Apartments II,1997.0,7.8,63.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment VII
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 45m²
5 beds (4 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
64 Apartment in a typical Barcelona's old building,3163.0,8.1,23.0,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 full)
Free cancellation"
White Apartment Barcelona,3286.0,8.9,14.0,,,"Ciutat Vella, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 55m²
4 beds (2 bunk beds, 1 sofa bed, 1 queen)
Free cancellation"
Elegant apartment Rambla Badal,1874.0,5.6,17.0,,,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 sofa bed, 1 queen)
Free cancellation"
Catalonia La Maquinista,1658.0,8.4,2683.0,4.0,stars,"Sant Andreu, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Paseo San Juan Barcelona,3071.0,8.0,1.0,4.0,squares,"Gràcia, Barcelona","Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 85m²
4 beds (2 twins, 1 full, 1 queen)
Free cancellation"
Cozy Ploblesec Apartment,2074.0,7.5,2.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation"
Terracotta terrace,2399.0,9.6,5.0,4.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 1 bathroom • 1 kitchen • 60m²
Free cancellation"
Tendency Apartments Miro 8,3570.0,8.2,4.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 70m²
2 queen beds
Free cancellation"
Barcelona4Seasons - Muntaner,2215.0,8.5,18.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Suites4days Provenza Apartment,2668.0,9.0,44.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 52m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
The Vintage Rentals,2731.0,6.7,148.0,3.0,squares,"Gràcia, Barcelona","Duplex Quadruple Apartment - Córsega 335
5 beds (4 twins, 1 sofa bed)
Free cancellation
Only 1 room left at this price on our site"
Numa I Seda Apartments,2792.0,8.3,207.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
St. Antoni sky lounge,3068.0,8.9,8.0,4.0,squares,"Eixample, Barcelona","Apartment with Terrace
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 60m²
2 full beds
Free cancellation"
Marion House Barcelona,3441.0,8.3,34.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 70m²
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Comfortable 3BD in Poblenou next to the beach!,2950.0,7.8,5.0,3.0,squares,"Sant Martí, Barcelona","Apartment
3 beds (2 twins, 1 full)
Free cancellation"
Ampersand - Bright 2-Bedroom Apartment,2925.0,10.0,1.0,4.0,squares,"Gràcia, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 75m²
2 beds (1 bunk bed, 1 queen)
Free cancellation"
Lugaris Beach Apartments,1843.0,8.7,1590.0,4.0,squares,"Sant Martí, Barcelona","Business Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 48m²
2 beds (1 sofa bed, 1 queen)"
Ro Lively and bright apartment next to Blai st,2781.0,7.2,4.0,3.0,squares,"Sants-Montjuïc, Barcelona","Standard Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 45m²
3 beds (2 twins, 1 full)
Free cancellation"
Aragón Sagrada Familia,2971.0,9.0,3.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation"
Apart céntrico con terraza en Gracia,1605.0,6.7,28.0,3.0,squares,"Gràcia, Barcelona","Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Centric Molino Theatre 1-1,2266.0,7.0,15.0,,,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom
3 beds (2 twins, 1 full)
Free cancellation"
Cozy Flat With Unbeatable Views to Sagrada Familia,3832.0,10.0,2.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 80m²
4 beds (2 twins, 2 fulls)
Free cancellation
Only 1 left at this price on our site"
Great Eixample Apartment,5149.0,9.6,26.0,3.0,squares,"Eixample, Barcelona","Apartment
6 beds (4 twins, 2 fulls)
Free cancellation"
Hg City Suites Barcelona Apartments,2310.0,8.8,312.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","Standard Room
1 full bed"
Stay U-nique Apartments Sant Eudald II,1951.0,7.3,3.0,,,"Gràcia, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 95m²
2 full beds
Free cancellation"
Port VIII Apart céntrico en Paralelo cerca Rambla,1978.0,5.3,30.0,,,"Sants-Montjuïc, Barcelona","Apartment with Balcony
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 72m²
4 beds (2 twins, 2 fulls)
Free cancellation
Only 1 left at this price on our site"
Modern and bright apartment in Eixample 1-2,2855.0,8.6,11.0,3.0,squares,"Eixample, Barcelona","Apartment
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Fashion House,1177.0,8.6,1009.0,2.0,stars,"Eixample, Barcelona","Double or Twin Room with Balcony and Shared Bathroom
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
"ApartEasy - MONUMENT, large, cosy apartment",2593.0,,,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 100m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
SANTS STATION PENTHOUSE,2428.0,7.3,3.0,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 39m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Modern and bright apartment in Eixample 3-1,2717.0,7.2,23.0,3.0,squares,"Eixample, Barcelona","Apartment
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
En Ville Boutique Apartments Sant Antoni,2789.0,,,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 30m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Palau de la música 2,2242.0,5.7,4.0,2.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 65m²
2 full beds
Free cancellation"
Duplex in Gracia,2457.0,8.2,4.0,4.0,squares,"Gràcia, Barcelona","Two-Bedroom Apartment
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation"
Catalonia Park Güell,1487.0,7.8,5772.0,3.0,stars,"Gràcia, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Axel TWO Barcelona 4 Sup - Adults Only,2541.0,8.3,2750.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
1 queen bed
Free cancellation
Only 4 rooms left at this price on our site"
Hostal La Terrassa,1274.0,8.3,4143.0,1.0,stars,"Ciutat Vella, Barcelona","Basic Double Room with Balcony
1 full bed
Only 7 rooms left at this price on our site"
Sagrada Familia,3023.0,8.4,12.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 45m²
1 full bed
Free cancellation"
Tendency Apartments Miro 6,3410.0,8.0,1.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Free cancellation"
4bedroom apart with balcony in Las Ramblas 1 1,4942.0,7.3,16.0,3.0,squares,"Ciutat Vella, Barcelona","Apartment
7 beds (6 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Beautiful apartment in Las Ramblas Barcelona 6pax,2931.0,7.7,25.0,3.0,squares,"Ciutat Vella, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 60m²
4 beds (2 twins, 1 full, 1 bunk bed)
Free cancellation"
Elegant apartment Poblenou beach,2125.0,1.0,1.0,4.0,squares,"Sant Martí, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 80m²
4 beds (3 twins, 1 queen)
Free cancellation"
Stay Barcelona Sant Antoni,1973.0,5.5,24.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
The White Flats Sant Antoni,5412.0,8.0,243.0,4.0,squares,"Eixample, Barcelona","Superior Apartment II
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 60m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Stylish Apartment with Terrace for Couple or Family,3638.0,8.6,63.0,4.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 70m²
2 beds (1 sofa bed, 1 queen)
Free cancellation"
Tendency Apartments 3,4572.0,8.2,44.0,3.0,squares,"Sant Martí, Barcelona","Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 70m²
3 beds (1 sofa bed, 2 queens)
Free cancellation
Only 1 left at this price on our site"
Ma Bright apartment next to Parc de Montjuïc,2781.0,,,4.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 full)
Free cancellation"
Palau de la música 7,2242.0,,,4.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 55m²
2 full beds
Free cancellation"
Palau de la música 13,1995.0,6.7,3.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 42m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Poblenou beach experience,2617.0,9.0,1.0,4.0,squares,"Sant Martí, Barcelona","Two-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
1 full bed
Free cancellation"
Habitat Apartments Plaza España Urban,2327.0,5.7,19.0,2.0,squares,"Sants-Montjuïc, Barcelona","Apartment with Balcony
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 68m²
3 beds (2 twins, 1 queen)
Free cancellation"
Alcam Futbol Pequeño,2466.0,6.3,42.0,3.0,squares,"Les Corts, Barcelona","Loft
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation"
Numa I Lustre Apartments,2655.0,8.4,288.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Hostourist@Bcn Apartamento Monumental,2546.0,8.0,3.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
3 beds (2 twins, 1 full)
Free cancellation"
Tendency Apartments 8,2631.0,5.9,41.0,3.0,squares,"Eixample, Barcelona","Standard Apartment
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Kronos on the Beach Attic Suite,4902.0,9.7,14.0,4.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 70m²
1 full bed
Free cancellation"
Basic Platja,2390.0,7.6,35.0,3.0,squares,"Sant Martí, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 75m²
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
